key	synidaemi	launaflokkur	threp	aldursflokkur	kennsluskylda	skertur	vinnumat	ryrnun	afangafjoldi	einingar	nemendafjoldi	vinnuskylda	laun
578	Íslenska	10	4	38-54 ára	24	True	705.28	29.3866666667	4	12	22	696	649154.965989
579	Íslenska	10	4	38-54 ára	24	False	734.666666667	0.0	4	12	22	696	681133.969399
580	Íslenska	7	4	30-37 ára	24	True	705.28	29.3866666667	4	12	22	708	553447.333333
581	Íslenska	7	4	30-37 ára	24	False	734.666666667	0.0	4	12	22	708	578515.061733
582	Íslenska	8	4	30-37 ára	24	True	705.28	29.3866666667	4	12	22	708	580604.333333
583	Íslenska	8	4	30-37 ára	24	False	734.666666667	0.0	4	12	22	708	606925.508156
584	Tungumál	5	4	30 ára-	24	True	693.76	28.9066666667	4	12	22	720	502955.333333
585	Tungumál	5	4	30 ára-	24	False	722.666666667	0.0	4	12	22	720	505229.057542
586	Tungumál	6	4	30 ára-	24	True	693.76	28.9066666667	4	12	22	720	527585.333333
587	Tungumál	6	4	30 ára-	24	False	722.666666667	0.0	4	12	22	720	529972.738676
588	Tungumál	10	4	55-59 ára	23	True	693.76	28.9066666667	4	12	22	667	668176.959397
589	Tungumál	10	4	55-59 ára	23	False	722.666666667	0.0	4	12	22	667	699633.619738
590	Tungumál	10	4	60 ára+	19	True	693.76	28.9066666667	4	12	22	551	794409.867593
591	Tungumál	10	4	60 ára+	19	False	722.666666667	0.0	4	12	22	551	825866.527935
592	Tungumál	9	4	38-54 ára	24	True	693.76	28.9066666667	4	12	22	696	609117.333333
593	Tungumál	9	4	38-54 ára	24	False	722.666666667	0.0	4	12	22	696	636754.541511
594	Tungumál	10	4	38-54 ára	24	True	693.76	28.9066666667	4	12	22	696	639056.333333
595	Tungumál	10	4	38-54 ára	24	False	722.666666667	0.0	4	12	22	696	668075.392689
596	Tungumál	7	4	30-37 ára	24	True	693.76	28.9066666667	4	12	22	708	553447.333333
597	Tungumál	7	4	30-37 ára	24	False	722.666666667	0.0	4	12	22	708	567234.583953
598	Tungumál	8	4	30-37 ára	24	True	693.76	28.9066666667	4	12	22	708	580604.333333
599	Tungumál	8	4	30-37 ára	24	False	722.666666667	0.0	4	12	22	708	595080.979486
600	Raungreinar	5	4	30 ára-	24	True	707.2	29.4666666667	4	12	22	720	502955.333333
601	Raungreinar	5	4	30 ára-	24	False	736.666666667	0.0	4	12	22	720	517166.109639
602	Raungreinar	6	4	30 ára-	24	True	707.2	29.4666666667	4	12	22	720	527585.333333
603	Raungreinar	6	4	30 ára-	24	False	736.666666667	0.0	4	12	22	720	542506.616722
604	Raungreinar	10	4	55-59 ára	23	True	707.2	29.4666666667	4	12	22	667	682802.565312
605	Raungreinar	10	4	55-59 ára	23	False	736.666666667	0.0	4	12	22	667	714868.6259
606	Raungreinar	10	4	60 ára+	19	True	707.2	29.4666666667	4	12	22	551	809035.473509
607	Raungreinar	10	4	60 ára+	19	False	736.666666667	0.0	4	12	22	551	841101.534096
608	Raungreinar	9	4	38-54 ára	24	True	707.2	29.4666666667	4	12	22	696	620724.960768
609	Raungreinar	9	4	38-54 ára	24	False	736.666666667	0.0	4	12	22	696	651264.075804
610	Raungreinar	10	4	38-54 ára	24	True	707.2	29.4666666667	4	12	22	696	651244.338263
611	Raungreinar	10	4	38-54 ára	24	False	736.666666667	0.0	4	12	22	696	683310.398851
612	Raungreinar	7	4	30-37 ára	24	True	707.2	29.4666666667	4	12	22	708	553447.333333
613	Raungreinar	7	4	30-37 ára	24	False	736.666666667	0.0	4	12	22	708	580395.141363
614	Raungreinar	8	4	30-37 ára	24	True	707.2	29.4666666667	4	12	22	708	580604.333333
615	Raungreinar	8	4	30-37 ára	24	False	736.666666667	0.0	4	12	22	708	608899.596267
616	Stærðfræði	5	4	30 ára-	24	True	678.4	28.2666666667	4	12	22	720	502955.333333
617	Stærðfræði	5	4	30 ára-	24	False	706.666666667	0.0	4	12	22	720	502955.333333
618	Stærðfræði	6	4	30 ára-	24	True	678.4	28.2666666667	4	12	22	720	527585.333333
619	Stærðfræði	6	4	30 ára-	24	False	706.666666667	0.0	4	12	22	720	527585.333333
620	Stærðfræði	10	4	55-59 ára	23	True	678.4	28.2666666667	4	12	22	667	651461.981208
621	Stærðfræði	10	4	55-59 ára	23	False	706.666666667	0.0	4	12	22	667	682222.184125
622	Stærðfræði	10	4	60 ára+	19	True	678.4	28.2666666667	4	12	22	551	777694.889405
623	Stærðfræði	10	4	60 ára+	19	False	706.666666667	0.0	4	12	22	551	808455.092321
624	Stærðfræði	9	4	38-54 ára	24	True	678.4	28.2666666667	4	12	22	696	609117.333333
625	Stærðfræði	9	4	38-54 ára	24	False	706.666666667	0.0	4	12	22	696	620172.216604
626	Stærðfræði	10	4	38-54 ára	24	True	678.4	28.2666666667	4	12	22	696	639056.333333
627	Stærðfræði	10	4	38-54 ára	24	False	706.666666667	0.0	4	12	22	696	650663.957076
628	Stærðfræði	7	4	30-37 ára	24	True	678.4	28.2666666667	4	12	22	708	553447.333333
629	Stærðfræði	7	4	30-37 ára	24	False	706.666666667	0.0	4	12	22	708	553447.333333
630	Stærðfræði	8	4	30-37 ára	24	True	678.4	28.2666666667	4	12	22	708	580604.333333
631	Stærðfræði	8	4	30-37 ára	24	False	706.666666667	0.0	4	12	22	708	580604.333333
632	Félagsgreinar	5	4	30 ára-	24	True	693.76	28.9066666667	4	12	22	720	502955.333333
633	Félagsgreinar	5	4	30 ára-	24	False	722.666666667	0.0	4	12	22	720	505229.057542
634	Félagsgreinar	6	4	30 ára-	24	True	693.76	28.9066666667	4	12	22	720	527585.333333
635	Félagsgreinar	6	4	30 ára-	24	False	722.666666667	0.0	4	12	22	720	529972.738676
636	Félagsgreinar	10	4	55-59 ára	23	True	693.76	28.9066666667	4	12	22	667	668176.959397
637	Félagsgreinar	10	4	55-59 ára	23	False	722.666666667	0.0	4	12	22	667	699633.619738
638	Félagsgreinar	10	4	60 ára+	19	True	693.76	28.9066666667	4	12	22	551	794409.867593
639	Félagsgreinar	10	4	60 ára+	19	False	722.666666667	0.0	4	12	22	551	825866.527935
640	Félagsgreinar	9	4	38-54 ára	24	True	693.76	28.9066666667	4	12	22	696	609117.333333
641	Félagsgreinar	9	4	38-54 ára	24	False	722.666666667	0.0	4	12	22	696	636754.541511
642	Félagsgreinar	10	4	38-54 ára	24	True	693.76	28.9066666667	4	12	22	696	639056.333333
643	Félagsgreinar	10	4	38-54 ára	24	False	722.666666667	0.0	4	12	22	696	668075.392689
644	Félagsgreinar	7	4	30-37 ára	24	True	693.76	28.9066666667	4	12	22	708	553447.333333
645	Félagsgreinar	7	4	30-37 ára	24	False	722.666666667	0.0	4	12	22	708	567234.583953
646	Félagsgreinar	8	4	30-37 ára	24	True	693.76	28.9066666667	4	12	22	708	580604.333333
647	Félagsgreinar	8	4	30-37 ára	24	False	722.666666667	0.0	4	12	22	708	595080.979486
648	Íslenska	5	4	30 ára-	24	True	715.52	29.8133333333	4	12	23	720	502955.333333
649	Íslenska	5	4	30 ára-	24	False	745.333333333	0.0	4	12	23	720	524555.713318
650	Íslenska	6	4	30 ára-	24	True	715.52	29.8133333333	4	12	23	720	527585.333333
651	Íslenska	6	4	30 ára-	24	False	745.333333333	0.0	4	12	23	720	550265.684084
652	Íslenska	10	4	55-59 ára	23	True	715.52	29.8133333333	4	12	23	667	691856.511831
653	Íslenska	10	4	55-59 ára	23	False	745.333333333	0.0	4	12	23	667	724299.82019
654	Íslenska	10	4	60 ára+	19	True	715.52	29.8133333333	4	12	23	551	818089.420027
655	Íslenska	10	4	60 ára+	19	False	745.333333333	0.0	4	12	23	551	850532.728387
656	Íslenska	9	4	38-54 ára	24	True	715.52	29.8133333333	4	12	23	696	629347.769719
657	Íslenska	9	4	38-54 ára	24	False	745.333333333	0.0	4	12	23	696	660246.168462
658	Íslenska	10	4	38-54 ára	24	True	715.52	29.8133333333	4	12	23	696	660298.284782
659	Íslenska	10	4	38-54 ára	24	False	745.333333333	0.0	4	12	23	696	692741.593141
660	Íslenska	7	4	30-37 ára	24	True	715.52	29.8133333333	4	12	23	708	560516.432742
661	Íslenska	7	4	30-37 ára	24	False	745.333333333	0.0	4	12	23	708	588542.153093
662	Íslenska	8	4	30-37 ára	24	True	715.52	29.8133333333	4	12	23	708	588026.904633
663	Íslenska	8	4	30-37 ára	24	False	745.333333333	0.0	4	12	23	708	617453.978084
664	Tungumál	5	4	30 ára-	24	True	704.0	29.3333333333	4	12	23	720	502955.333333
665	Tungumál	5	4	30 ára-	24	False	733.333333333	0.0	4	12	23	720	514323.954378
666	Tungumál	6	4	30 ára-	24	True	704.0	29.3333333333	4	12	23	720	527585.333333
667	Tungumál	6	4	30 ára-	24	False	733.333333333	0.0	4	12	23	720	539522.360044
668	Tungumál	10	4	55-59 ára	23	True	704.0	29.3333333333	4	12	23	667	679320.278189
669	Tungumál	10	4	55-59 ára	23	False	733.333333333	0.0	4	12	23	667	711241.24348
670	Tungumál	10	4	60 ára+	19	True	704.0	29.3333333333	4	12	23	551	805553.186386
671	Tungumál	10	4	60 ára+	19	False	733.333333333	0.0	4	12	23	551	837474.151677
672	Tungumál	9	4	38-54 ára	24	True	704.0	29.3333333333	4	12	23	696	617408.495787
673	Tungumál	9	4	38-54 ára	24	False	733.333333333	0.0	4	12	23	696	647809.424782
674	Tungumál	10	4	38-54 ára	24	True	704.0	29.3333333333	4	12	23	696	647762.05114
675	Tungumál	10	4	38-54 ára	24	False	733.333333333	0.0	4	12	23	696	679683.016431
676	Tungumál	7	4	30-37 ára	24	True	704.0	29.3333333333	4	12	23	708	553447.333333
677	Tungumál	7	4	30-37 ára	24	False	733.333333333	0.0	4	12	23	708	577261.675313
678	Tungumál	8	4	30-37 ára	24	True	704.0	29.3333333333	4	12	23	708	580604.333333
679	Tungumál	8	4	30-37 ára	24	False	733.333333333	0.0	4	12	23	708	605609.449414
680	Raungreinar	5	4	30 ára-	24	True	717.44	29.8933333333	4	12	23	720	502955.333333
681	Raungreinar	5	4	30 ára-	24	False	747.333333333	0.0	4	12	23	720	526261.006474
682	Raungreinar	6	4	30 ára-	24	True	717.44	29.8933333333	4	12	23	720	527585.333333
683	Raungreinar	6	4	30 ára-	24	False	747.333333333	0.0	4	12	23	720	552056.238091
684	Raungreinar	10	4	55-59 ára	23	True	717.44	29.8933333333	4	12	23	667	693945.884104
685	Raungreinar	10	4	55-59 ára	23	False	747.333333333	0.0	4	12	23	667	726476.249642
686	Raungreinar	10	4	60 ára+	19	True	717.44	29.8933333333	4	12	23	551	820178.792301
687	Raungreinar	10	4	60 ára+	19	False	747.333333333	0.0	4	12	23	551	852709.157839
688	Raungreinar	9	4	38-54 ára	24	True	717.44	29.8933333333	4	12	23	696	631337.648708
689	Raungreinar	9	4	38-54 ára	24	False	747.333333333	0.0	4	12	23	696	662318.959076
690	Raungreinar	10	4	38-54 ára	24	True	717.44	29.8933333333	4	12	23	696	662387.657055
691	Raungreinar	10	4	38-54 ára	24	False	747.333333333	0.0	4	12	23	696	694918.022593
692	Raungreinar	7	4	30-37 ára	24	True	717.44	29.8933333333	4	12	23	708	562321.309187
693	Raungreinar	7	4	30-37 ára	24	False	747.333333333	0.0	4	12	23	708	590422.232723
694	Raungreinar	8	4	30-37 ára	24	True	717.44	29.8933333333	4	12	23	708	589922.02922
695	Raungreinar	8	4	30-37 ára	24	False	747.333333333	0.0	4	12	23	708	619428.066196
696	Stærðfræði	5	4	30 ára-	24	True	688.64	28.6933333333	4	12	23	720	502955.333333
697	Stærðfræði	5	4	30 ára-	24	False	717.333333333	0.0	4	12	23	720	502955.333333
698	Stærðfræði	6	4	30 ára-	24	True	688.64	28.6933333333	4	12	23	720	527585.333333
699	Stærðfræði	6	4	30 ára-	24	False	717.333333333	0.0	4	12	23	720	527585.333333
700	Stærðfræði	10	4	55-59 ára	23	True	688.64	28.6933333333	4	12	23	667	662605.3
701	Stærðfræði	10	4	55-59 ára	23	False	717.333333333	0.0	4	12	23	667	693829.807867
702	Stærðfræði	10	4	60 ára+	19	True	688.64	28.6933333333	4	12	23	551	788838.208197
703	Stærðfræði	10	4	60 ára+	19	False	717.333333333	0.0	4	12	23	551	820062.716064
704	Stærðfræði	9	4	38-54 ára	24	True	688.64	28.6933333333	4	12	23	696	609117.333333
705	Stærðfræði	9	4	38-54 ára	24	False	717.333333333	0.0	4	12	23	696	631227.099876
706	Stærðfræði	10	4	38-54 ára	24	True	688.64	28.6933333333	4	12	23	696	639056.333333
707	Stærðfræði	10	4	38-54 ára	24	False	717.333333333	0.0	4	12	23	696	662271.580818
708	Stærðfræði	7	4	30-37 ára	24	True	688.64	28.6933333333	4	12	23	708	553447.333333
709	Stærðfræði	7	4	30-37 ára	24	False	717.333333333	0.0	4	12	23	708	562221.038273
710	Stærðfræði	8	4	30-37 ára	24	True	688.64	28.6933333333	4	12	23	708	580604.333333
711	Stærðfræði	8	4	30-37 ára	24	False	717.333333333	0.0	4	12	23	708	589816.744521
712	Félagsgreinar	5	4	30 ára-	24	True	704.0	29.3333333333	4	12	23	720	502955.333333
713	Félagsgreinar	5	4	30 ára-	24	False	733.333333333	0.0	4	12	23	720	514323.954378
714	Félagsgreinar	6	4	30 ára-	24	True	704.0	29.3333333333	4	12	23	720	527585.333333
715	Félagsgreinar	6	4	30 ára-	24	False	733.333333333	0.0	4	12	23	720	539522.360044
716	Félagsgreinar	10	4	55-59 ára	23	True	704.0	29.3333333333	4	12	23	667	679320.278189
717	Félagsgreinar	10	4	55-59 ára	23	False	733.333333333	0.0	4	12	23	667	711241.24348
718	Félagsgreinar	10	4	60 ára+	19	True	704.0	29.3333333333	4	12	23	551	805553.186386
719	Félagsgreinar	10	4	60 ára+	19	False	733.333333333	0.0	4	12	23	551	837474.151677
720	Félagsgreinar	9	4	38-54 ára	24	True	704.0	29.3333333333	4	12	23	696	617408.495787
721	Félagsgreinar	9	4	38-54 ára	24	False	733.333333333	0.0	4	12	23	696	647809.424782
722	Félagsgreinar	10	4	38-54 ára	24	True	704.0	29.3333333333	4	12	23	696	647762.05114
723	Félagsgreinar	10	4	38-54 ára	24	False	733.333333333	0.0	4	12	23	696	679683.016431
724	Félagsgreinar	7	4	30-37 ára	24	True	704.0	29.3333333333	4	12	23	708	553447.333333
725	Félagsgreinar	7	4	30-37 ára	24	False	733.333333333	0.0	4	12	23	708	577261.675313
726	Félagsgreinar	8	4	30-37 ára	24	True	704.0	29.3333333333	4	12	23	708	580604.333333
727	Félagsgreinar	8	4	30-37 ára	24	False	733.333333333	0.0	4	12	23	708	605609.449414
728	Íslenska	5	4	30 ára-	24	True	725.76	30.24	4	12	24	720	507866.577625
729	Íslenska	5	4	30 ára-	24	False	756.0	0.0	4	12	24	720	533650.610153
730	Íslenska	6	4	30 ára-	24	True	725.76	30.24	4	12	24	720	532742.128873
731	Íslenska	6	4	30 ára-	24	False	756.0	0.0	4	12	24	720	559815.305453
732	Íslenska	10	4	55-59 ára	23	True	725.76	30.24	4	12	24	667	702999.830623
733	Íslenska	10	4	55-59 ára	23	False	756.0	0.0	4	12	24	667	735907.443933
734	Íslenska	10	4	60 ára+	19	True	725.76	30.24	4	12	24	551	829232.73882
735	Íslenska	10	4	60 ára+	19	False	756.0	0.0	4	12	24	551	862140.352129
736	Íslenska	9	4	38-54 ára	24	True	725.76	30.24	4	12	24	696	639960.45766
737	Íslenska	9	4	38-54 ára	24	False	756.0	0.0	4	12	24	696	671301.051733
738	Íslenska	10	4	38-54 ára	24	True	725.76	30.24	4	12	24	696	671441.603574
739	Íslenska	10	4	38-54 ára	24	False	756.0	0.0	4	12	24	696	704349.216883
740	Íslenska	7	4	30-37 ára	24	True	725.76	30.24	4	12	24	708	570142.440448
741	Íslenska	7	4	30-37 ára	24	False	756.0	0.0	4	12	24	708	598569.244453
742	Íslenska	8	4	30-37 ára	24	True	725.76	30.24	4	12	24	708	598134.235765
743	Íslenska	8	4	30-37 ára	24	False	756.0	0.0	4	12	24	708	627982.448013
744	Tungumál	5	4	30 ára-	24	True	714.24	29.76	4	12	24	720	502955.333333
745	Tungumál	5	4	30 ára-	24	False	744.0	0.0	4	12	24	720	523418.851213
746	Tungumál	6	4	30 ára-	24	True	714.24	29.76	4	12	24	720	527585.333333
747	Tungumál	6	4	30 ára-	24	False	744.0	0.0	4	12	24	720	549071.981413
748	Tungumál	10	4	55-59 ára	23	True	714.24	29.76	4	12	24	667	690463.596982
749	Tungumál	10	4	55-59 ára	23	False	744.0	0.0	4	12	24	667	722848.867223
750	Tungumál	10	4	60 ára+	19	True	714.24	29.76	4	12	24	551	816696.505178
751	Tungumál	10	4	60 ára+	19	False	744.0	0.0	4	12	24	551	849081.775419
752	Tungumál	9	4	38-54 ára	24	True	714.24	29.76	4	12	24	696	628021.183727
753	Tungumál	9	4	38-54 ára	24	False	744.0	0.0	4	12	24	696	658864.308053
754	Tungumál	10	4	38-54 ára	24	True	714.24	29.76	4	12	24	696	658905.369933
755	Tungumál	10	4	38-54 ára	24	False	744.0	0.0	4	12	24	696	691290.640173
756	Tungumál	7	4	30-37 ára	24	True	714.24	29.76	4	12	24	708	559313.181779
757	Tungumál	7	4	30-37 ára	24	False	744.0	0.0	4	12	24	708	587288.766673
758	Tungumál	8	4	30-37 ára	24	True	714.24	29.76	4	12	24	708	586763.488242
759	Tungumál	8	4	30-37 ára	24	False	744.0	0.0	4	12	24	708	616137.919343
760	Raungreinar	5	4	30 ára-	24	True	727.68	30.32	4	12	24	720	509503.659055
761	Raungreinar	5	4	30 ára-	24	False	758.0	0.0	4	12	24	720	535355.90331
762	Raungreinar	6	4	30 ára-	24	True	727.68	30.32	4	12	24	720	534461.060719
763	Raungreinar	6	4	30 ára-	24	False	758.0	0.0	4	12	24	720	561605.85946
764	Raungreinar	10	4	55-59 ára	23	True	727.68	30.32	4	12	24	667	705089.202897
765	Raungreinar	10	4	55-59 ára	23	False	758.0	0.0	4	12	24	667	738083.873384
766	Raungreinar	10	4	60 ára+	19	True	727.68	30.32	4	12	24	551	831322.111094
767	Raungreinar	10	4	60 ára+	19	False	758.0	0.0	4	12	24	551	864316.781581
768	Raungreinar	9	4	38-54 ára	24	True	727.68	30.32	4	12	24	696	641950.336649
769	Raungreinar	9	4	38-54 ára	24	False	758.0	0.0	4	12	24	696	673373.842347
770	Raungreinar	10	4	38-54 ára	24	True	727.68	30.32	4	12	24	696	673530.975848
771	Raungreinar	10	4	38-54 ára	24	False	758.0	0.0	4	12	24	696	706525.646335
772	Raungreinar	7	4	30-37 ára	24	True	727.68	30.32	4	12	24	708	571947.316893
773	Raungreinar	7	4	30-37 ára	24	False	758.0	0.0	4	12	24	708	600449.324083
774	Raungreinar	8	4	30-37 ára	24	True	727.68	30.32	4	12	24	708	600029.360352
775	Raungreinar	8	4	30-37 ára	24	False	758.0	0.0	4	12	24	708	629956.536125
776	Stærðfræði	5	4	30 ára-	24	True	698.88	29.12	4	12	24	720	502955.333333
777	Stærðfræði	5	4	30 ára-	24	False	728.0	0.0	4	12	24	720	509776.50596
778	Stærðfræði	6	4	30 ára-	24	True	698.88	29.12	4	12	24	720	527585.333333
779	Stærðfræði	6	4	30 ára-	24	False	728.0	0.0	4	12	24	720	534747.54936
780	Stærðfræði	10	4	55-59 ára	23	True	698.88	29.12	4	12	24	667	673748.618793
781	Stærðfræði	10	4	55-59 ára	23	False	728.0	0.0	4	12	24	667	705437.431609
782	Stærðfræði	10	4	60 ára+	19	True	698.88	29.12	4	12	24	551	799981.52699
783	Stærðfræði	10	4	60 ára+	19	False	728.0	0.0	4	12	24	551	831670.339806
784	Stærðfræði	9	4	38-54 ára	24	True	698.88	29.12	4	12	24	696	612102.151817
785	Stærðfræði	9	4	38-54 ára	24	False	728.0	0.0	4	12	24	696	642281.983147
786	Stærðfræði	10	4	38-54 ára	24	True	698.88	29.12	4	12	24	696	642190.391744
787	Stærðfræði	10	4	38-54 ára	24	False	728.0	0.0	4	12	24	696	673879.20456
788	Stærðfræði	7	4	30-37 ára	24	True	698.88	29.12	4	12	24	708	553447.333333
789	Stærðfræði	7	4	30-37 ára	24	False	728.0	0.0	4	12	24	708	572248.129633
790	Stærðfræði	8	4	30-37 ára	24	True	698.88	29.12	4	12	24	708	580604.333333
791	Stærðfræði	8	4	30-37 ára	24	False	728.0	0.0	4	12	24	708	600345.21445
792	Félagsgreinar	5	4	30 ára-	24	True	714.24	29.76	4	12	24	720	502955.333333
793	Félagsgreinar	5	4	30 ára-	24	False	744.0	0.0	4	12	24	720	523418.851213
794	Félagsgreinar	6	4	30 ára-	24	True	714.24	29.76	4	12	24	720	527585.333333
795	Félagsgreinar	6	4	30 ára-	24	False	744.0	0.0	4	12	24	720	549071.981413
796	Félagsgreinar	10	4	55-59 ára	23	True	714.24	29.76	4	12	24	667	690463.596982
797	Félagsgreinar	10	4	55-59 ára	23	False	744.0	0.0	4	12	24	667	722848.867223
798	Félagsgreinar	10	4	60 ára+	19	True	714.24	29.76	4	12	24	551	816696.505178
799	Félagsgreinar	10	4	60 ára+	19	False	744.0	0.0	4	12	24	551	849081.775419
800	Félagsgreinar	9	4	38-54 ára	24	True	714.24	29.76	4	12	24	696	628021.183727
801	Félagsgreinar	9	4	38-54 ára	24	False	744.0	0.0	4	12	24	696	658864.308053
802	Félagsgreinar	10	4	38-54 ára	24	True	714.24	29.76	4	12	24	696	658905.369933
803	Félagsgreinar	10	4	38-54 ára	24	False	744.0	0.0	4	12	24	696	691290.640173
804	Félagsgreinar	7	4	30-37 ára	24	True	714.24	29.76	4	12	24	708	559313.181779
805	Félagsgreinar	7	4	30-37 ára	24	False	744.0	0.0	4	12	24	708	587288.766673
806	Félagsgreinar	8	4	30-37 ára	24	True	714.24	29.76	4	12	24	708	586763.488242
807	Félagsgreinar	8	4	30-37 ára	24	False	744.0	0.0	4	12	24	708	616137.919343
808	Íslenska	5	4	30 ára-	24	True	736.0	30.6666666667	4	12	25	720	516597.678587
809	Íslenska	5	4	30 ára-	24	False	766.666666667	0.0	4	12	25	720	542745.506989
810	Íslenska	6	4	30 ára-	24	True	736.0	30.6666666667	4	12	25	720	541909.765387
811	Íslenska	6	4	30 ára-	24	False	766.666666667	0.0	4	12	25	720	569364.926822
812	Íslenska	10	4	55-59 ára	23	True	736.0	30.6666666667	4	12	25	667	714143.149416
813	Íslenska	10	4	55-59 ára	23	False	766.666666667	0.0	4	12	25	667	747515.067675
814	Íslenska	10	4	60 ára+	19	True	736.0	30.6666666667	4	12	25	551	840376.057613
815	Íslenska	10	4	60 ára+	19	False	766.666666667	0.0	4	12	25	551	873747.975871
816	Íslenska	9	4	38-54 ára	24	True	736.0	30.6666666667	4	12	25	696	650573.1456
817	Íslenska	9	4	38-54 ára	24	False	766.666666667	0.0	4	12	25	696	682355.935004
818	Íslenska	10	4	38-54 ára	24	True	736.0	30.6666666667	4	12	25	696	682584.922367
819	Íslenska	10	4	38-54 ára	24	False	766.666666667	0.0	4	12	25	696	715956.840626
820	Íslenska	7	4	30-37 ára	24	True	736.0	30.6666666667	4	12	25	708	579768.448153
821	Íslenska	7	4	30-37 ára	24	False	766.666666667	0.0	4	12	25	708	608596.335813
822	Íslenska	8	4	30-37 ára	24	True	736.0	30.6666666667	4	12	25	708	608241.566897
823	Íslenska	8	4	30-37 ára	24	False	766.666666667	0.0	4	12	25	708	638510.917942
824	Tungumál	5	4	30 ára-	24	True	724.48	30.1866666667	4	12	25	720	506775.190004
825	Tungumál	5	4	30 ára-	24	False	754.666666667	0.0	4	12	25	720	532513.748049
826	Tungumál	6	4	30 ára-	24	True	724.48	30.1866666667	4	12	25	720	531596.174308
827	Tungumál	6	4	30 ára-	24	False	754.666666667	0.0	4	12	25	720	558621.602782
828	Tungumál	10	4	55-59 ára	23	True	724.48	30.1866666667	4	12	25	667	701606.915774
829	Tungumál	10	4	55-59 ára	23	False	754.666666667	0.0	4	12	25	667	734456.490965
830	Tungumál	10	4	60 ára+	19	True	724.48	30.1866666667	4	12	25	551	827839.823971
831	Tungumál	10	4	60 ára+	19	False	754.666666667	0.0	4	12	25	551	860689.399161
832	Tungumál	9	4	38-54 ára	24	True	724.48	30.1866666667	4	12	25	696	638633.871667
833	Tungumál	9	4	38-54 ára	24	False	754.666666667	0.0	4	12	25	696	669919.191324
834	Tungumál	10	4	38-54 ára	24	True	724.48	30.1866666667	4	12	25	696	670048.688725
835	Tungumál	10	4	38-54 ára	24	False	754.666666667	0.0	4	12	25	696	702898.263916
836	Tungumál	7	4	30-37 ára	24	True	724.48	30.1866666667	4	12	25	708	568939.189485
837	Tungumál	7	4	30-37 ára	24	False	754.666666667	0.0	4	12	25	708	597315.858033
838	Tungumál	8	4	30-37 ára	24	True	724.48	30.1866666667	4	12	25	708	596870.819373
839	Tungumál	8	4	30-37 ára	24	False	754.666666667	0.0	4	12	25	708	626666.389272
840	Raungreinar	5	4	30 ára-	24	True	737.92	30.7466666667	4	12	25	720	518234.760017
841	Raungreinar	5	4	30 ára-	24	False	768.666666667	0.0	4	12	25	720	544450.800146
842	Raungreinar	6	4	30 ára-	24	True	737.92	30.7466666667	4	12	25	720	543628.697233
843	Raungreinar	6	4	30 ára-	24	False	768.666666667	0.0	4	12	25	720	571155.480829
844	Raungreinar	10	4	55-59 ára	23	True	737.92	30.7466666667	4	12	25	667	716232.521689
845	Raungreinar	10	4	55-59 ára	23	False	768.666666667	0.0	4	12	25	667	749691.497126
846	Raungreinar	10	4	60 ára+	19	True	737.92	30.7466666667	4	12	25	551	842465.429886
847	Raungreinar	10	4	60 ára+	19	False	768.666666667	0.0	4	12	25	551	875924.405323
848	Raungreinar	9	4	38-54 ára	24	True	737.92	30.7466666667	4	12	25	696	652563.024589
849	Raungreinar	9	4	38-54 ára	24	False	768.666666667	0.0	4	12	25	696	684428.725618
850	Raungreinar	10	4	38-54 ára	24	True	737.92	30.7466666667	4	12	25	696	684674.29464
851	Raungreinar	10	4	38-54 ára	24	False	768.666666667	0.0	4	12	25	696	718133.270077
852	Raungreinar	7	4	30-37 ára	24	True	737.92	30.7466666667	4	12	25	708	581573.324598
853	Raungreinar	7	4	30-37 ára	24	False	768.666666667	0.0	4	12	25	708	610476.415443
854	Raungreinar	8	4	30-37 ára	24	True	737.92	30.7466666667	4	12	25	708	610136.691484
855	Raungreinar	8	4	30-37 ára	24	False	768.666666667	0.0	4	12	25	708	640485.006054
856	Stærðfræði	5	4	30 ára-	24	True	709.12	29.5466666667	4	12	25	720	502955.333333
857	Stærðfræði	5	4	30 ára-	24	False	738.666666667	0.0	4	12	25	720	518871.402796
858	Stærðfræði	6	4	30 ára-	24	True	709.12	29.5466666667	4	12	25	720	527585.333333
859	Stærðfræði	6	4	30 ára-	24	False	738.666666667	0.0	4	12	25	720	544297.170729
860	Stærðfræði	10	4	55-59 ára	23	True	709.12	29.5466666667	4	12	25	667	684891.937585
861	Stærðfræði	10	4	55-59 ára	23	False	738.666666667	0.0	4	12	25	667	717045.055351
862	Stærðfræði	10	4	60 ára+	19	True	709.12	29.5466666667	4	12	25	551	811124.845782
863	Stærðfræði	10	4	60 ára+	19	False	738.666666667	0.0	4	12	25	551	843277.963548
864	Stærðfræði	9	4	38-54 ára	24	True	709.12	29.5466666667	4	12	25	696	622714.839757
865	Stærðfræði	9	4	38-54 ára	24	False	738.666666667	0.0	4	12	25	696	653336.866418
866	Stærðfræði	10	4	38-54 ára	24	True	709.12	29.5466666667	4	12	25	696	653333.710536
867	Stærðfræði	10	4	38-54 ára	24	False	738.666666667	0.0	4	12	25	696	685486.828302
868	Stærðfræði	7	4	30-37 ára	24	True	709.12	29.5466666667	4	12	25	708	554500.177926
869	Stærðfræði	7	4	30-37 ára	24	False	738.666666667	0.0	4	12	25	708	582275.220993
