synidaemi	launaflokkur	threp	aldursflokkur	kennsluskylda	skertur	vinnumat	ryrnun	afangafjoldi	einingar	nemendafjoldi	vinnuskylda	laun
Tungumál	10	4	55-59 ára	23	False	765.333333333	0.0	4	12	26	667	746064.114707
Tungumál	10	4	60 ára+	19	True	734.72	30.6133333333	4	12	26	551	838983.142763
Tungumál	10	4	60 ára+	19	False	765.333333333	0.0	4	12	26	551	872297.022904
Tungumál	9	4	38-54 ára	24	True	734.72	30.6133333333	4	12	26	696	649246.559607
Tungumál	9	4	38-54 ára	24	False	765.333333333	0.0	4	12	26	696	680974.074596
Tungumál	10	4	38-54 ára	24	True	734.72	30.6133333333	4	12	26	696	681192.007518
Tungumál	10	4	38-54 ára	24	False	765.333333333	0.0	4	12	26	696	714505.887658
Tungumál	7	4	30-37 ára	24	True	734.72	30.6133333333	4	12	26	708	578565.19719
Tungumál	7	4	30-37 ára	24	False	765.333333333	0.0	4	12	26	708	607342.949393
Tungumál	8	4	30-37 ára	24	True	734.72	30.6133333333	4	12	26	708	606978.150505
Tungumál	8	4	30-37 ára	24	False	765.333333333	0.0	4	12	26	708	637194.859201
Raungreinar	5	4	30 ára-	24	True	748.16	31.1733333333	4	12	26	720	526965.860979
Raungreinar	5	4	30 ára-	24	False	779.333333333	0.0	4	12	26	720	553545.696981
Raungreinar	6	4	30 ára-	24	True	748.16	31.1733333333	4	12	26	720	552796.333747
Raungreinar	6	4	30 ára-	24	False	779.333333333	0.0	4	12	26	720	580705.102198
Raungreinar	10	4	55-59 ára	23	True	748.16	31.1733333333	4	12	26	667	727375.840482
Raungreinar	10	4	55-59 ára	23	False	779.333333333	0.0	4	12	26	667	761299.120869
Raungreinar	10	4	60 ára+	19	True	748.16	31.1733333333	4	12	26	551	853608.748679
Raungreinar	10	4	60 ára+	19	False	779.333333333	0.0	4	12	26	551	887532.029065
Raungreinar	9	4	38-54 ára	24	True	748.16	31.1733333333	4	12	26	696	663175.712529
Raungreinar	9	4	38-54 ára	24	False	779.333333333	0.0	4	12	26	696	695483.608889
Raungreinar	10	4	38-54 ára	24	True	748.16	31.1733333333	4	12	26	696	695817.613433
Raungreinar	10	4	38-54 ára	24	False	779.333333333	0.0	4	12	26	696	729740.893819
Raungreinar	7	4	30-37 ára	24	True	748.16	31.1733333333	4	12	26	708	591199.332304
Raungreinar	7	4	30-37 ára	24	False	779.333333333	0.0	4	12	26	708	620503.506803
Raungreinar	8	4	30-37 ára	24	True	748.16	31.1733333333	4	12	26	708	620244.022616
Raungreinar	8	4	30-37 ára	24	False	779.333333333	0.0	4	12	26	708	651013.475983
Stærðfræði	5	4	30 ára-	24	True	719.36	29.9733333333	4	12	26	720	502955.333333
Stærðfræði	5	4	30 ára-	24	False	749.333333333	0.0	4	12	26	720	527966.299631
Stærðfræði	6	4	30 ára-	24	True	719.36	29.9733333333	4	12	26	720	527585.333333
Stærðfræði	6	4	30 ára-	24	False	749.333333333	0.0	4	12	26	720	553846.792098
Stærðfræði	10	4	55-59 ára	23	True	719.36	29.9733333333	4	12	26	667	696035.256378
Stærðfræði	10	4	55-59 ára	23	False	749.333333333	0.0	4	12	26	667	728652.679094
Stærðfræði	10	4	60 ára+	19	True	719.36	29.9733333333	4	12	26	551	822268.164575
Stærðfræði	10	4	60 ára+	19	False	749.333333333	0.0	4	12	26	551	854885.58729
Stærðfræði	9	4	38-54 ára	24	True	719.36	29.9733333333	4	12	26	696	633327.527697
Stærðfræði	9	4	38-54 ára	24	False	749.333333333	0.0	4	12	26	696	664391.749689
Stærðfræði	10	4	38-54 ára	24	True	719.36	29.9733333333	4	12	26	696	664477.029329
Stærðfræði	10	4	38-54 ára	24	False	749.333333333	0.0	4	12	26	696	697094.452044
Stærðfræði	7	4	30-37 ára	24	True	719.36	29.9733333333	4	12	26	708	564126.185632
Stærðfræði	7	4	30-37 ára	24	False	749.333333333	0.0	4	12	26	708	592302.312353
Stærðfræði	8	4	30-37 ára	24	True	719.36	29.9733333333	4	12	26	708	591817.153808
Stærðfræði	8	4	30-37 ára	24	False	749.333333333	0.0	4	12	26	708	621402.154308
Félagsgreinar	5	4	30 ára-	24	True	734.72	30.6133333333	4	12	26	720	515506.290966
Félagsgreinar	5	4	30 ára-	24	False	765.333333333	0.0	4	12	26	720	541608.644884
Félagsgreinar	6	4	30 ára-	24	True	734.72	30.6133333333	4	12	26	720	540763.810822
Félagsgreinar	6	4	30 ára-	24	False	765.333333333	0.0	4	12	26	720	568171.224151
Félagsgreinar	10	4	55-59 ára	23	True	734.72	30.6133333333	4	12	26	667	712750.234567
Félagsgreinar	10	4	55-59 ára	23	False	765.333333333	0.0	4	12	26	667	746064.114707
Félagsgreinar	10	4	60 ára+	19	True	734.72	30.6133333333	4	12	26	551	838983.142763
Félagsgreinar	10	4	60 ára+	19	False	765.333333333	0.0	4	12	26	551	872297.022904
Félagsgreinar	9	4	38-54 ára	24	True	734.72	30.6133333333	4	12	26	696	649246.559607
Félagsgreinar	9	4	38-54 ára	24	False	765.333333333	0.0	4	12	26	696	680974.074596
Félagsgreinar	10	4	38-54 ára	24	True	734.72	30.6133333333	4	12	26	696	681192.007518
Félagsgreinar	10	4	38-54 ára	24	False	765.333333333	0.0	4	12	26	696	714505.887658
Félagsgreinar	7	4	30-37 ára	24	True	734.72	30.6133333333	4	12	26	708	578565.19719
Félagsgreinar	7	4	30-37 ára	24	False	765.333333333	0.0	4	12	26	708	607342.949393
Félagsgreinar	8	4	30-37 ára	24	True	734.72	30.6133333333	4	12	26	708	606978.150505
Félagsgreinar	8	4	30-37 ára	24	False	765.333333333	0.0	4	12	26	708	637194.859201
Íslenska	5	4	30 ára-	24	True	756.48	31.52	4	12	27	720	534059.880511
Íslenska	5	4	30 ára-	24	False	788.0	0.0	4	12	27	720	560935.30066
Íslenska	6	4	30 ára-	24	True	756.48	31.52	4	12	27	720	560245.038415
Íslenska	6	4	30 ára-	24	False	788.0	0.0	4	12	27	720	588464.16956
Íslenska	10	4	55-59 ára	23	True	756.48	31.52	4	12	27	667	736429.787001
Íslenska	10	4	55-59 ára	23	False	788.0	0.0	4	12	27	667	770730.315159
Íslenska	10	4	60 ára+	19	True	756.48	31.52	4	12	27	551	862662.695198
Íslenska	10	4	60 ára+	19	False	788.0	0.0	4	12	27	551	896963.223356
Íslenska	9	4	38-54 ára	24	True	756.48	31.52	4	12	27	696	671798.521481
Íslenska	9	4	38-54 ára	24	False	788.0	0.0	4	12	27	696	704465.701547
Íslenska	10	4	38-54 ára	24	True	756.48	31.52	4	12	27	696	704871.559952
Íslenska	10	4	38-54 ára	24	False	788.0	0.0	4	12	27	696	739172.08811
Íslenska	7	4	30-37 ára	24	True	756.48	31.52	4	12	27	708	599020.463565
Íslenska	7	4	30-37 ára	24	False	788.0	0.0	4	12	27	708	628650.518533
Íslenska	8	4	30-37 ára	24	True	756.48	31.52	4	12	27	708	628456.22916
Íslenska	8	4	30-37 ára	24	False	788.0	0.0	4	12	27	708	659567.8578
Tungumál	5	4	30 ára-	24	True	744.96	31.04	4	12	27	720	524237.391929
Tungumál	5	4	30 ára-	24	False	776.0	0.0	4	12	27	720	550703.54172
Tungumál	6	4	30 ára-	24	True	744.96	31.04	4	12	27	720	549931.447337
Tungumál	6	4	30 ára-	24	False	776.0	0.0	4	12	27	720	577720.84552
Tungumál	10	4	55-59 ára	23	True	744.96	31.04	4	12	27	667	723893.553359
Tungumál	10	4	55-59 ára	23	False	776.0	0.0	4	12	27	667	757671.738449
Tungumál	10	4	60 ára+	19	True	744.96	31.04	4	12	27	551	850126.461556
Tungumál	10	4	60 ára+	19	False	776.0	0.0	4	12	27	551	883904.646646
Tungumál	9	4	38-54 ára	24	True	744.96	31.04	4	12	27	696	659859.247548
Tungumál	9	4	38-54 ára	24	False	776.0	0.0	4	12	27	696	692028.957867
Tungumál	10	4	38-54 ára	24	True	744.96	31.04	4	12	27	696	692335.32631
Tungumál	10	4	38-54 ára	24	False	776.0	0.0	4	12	27	696	726113.5114
Tungumál	7	4	30-37 ára	24	True	744.96	31.04	4	12	27	708	588191.204896
Tungumál	7	4	30-37 ára	24	False	776.0	0.0	4	12	27	708	617370.040753
Tungumál	8	4	30-37 ára	24	True	744.96	31.04	4	12	27	708	617085.481637
Tungumál	8	4	30-37 ára	24	False	776.0	0.0	4	12	27	708	647723.32913
Raungreinar	5	4	30 ára-	24	True	768.512	32.0213333333	4	12	27	720	544318.924141
Raungreinar	5	4	30 ára-	24	False	800.533333333	0.0	4	12	27	720	571621.804442
Raungreinar	6	4	30 ára-	24	True	768.512	32.0213333333	4	12	27	720	571017.011319
Raungreinar	6	4	30 ára-	24	False	800.533333333	0.0	4	12	27	720	599684.974668
Raungreinar	10	4	55-59 ára	23	True	768.512	32.0213333333	4	12	27	667	749523.186582
Raungreinar	10	4	55-59 ára	23	False	800.533333333	0.0	4	12	27	667	784369.273056
Raungreinar	10	4	60 ára+	19	True	768.512	32.0213333333	4	12	27	551	875756.094779
Raungreinar	10	4	60 ára+	19	False	800.533333333	0.0	4	12	27	551	910602.181253
Raungreinar	9	4	38-54 ára	24	True	768.512	32.0213333333	4	12	27	696	684268.42981
Raungreinar	9	4	38-54 ára	24	False	800.533333333	0.0	4	12	27	696	717455.18939
Raungreinar	10	4	38-54 ára	24	True	768.512	32.0213333333	4	12	27	696	717964.959533
Raungreinar	10	4	38-54 ára	24	False	800.533333333	0.0	4	12	27	696	752811.046007
Raungreinar	7	4	30-37 ára	24	True	768.512	32.0213333333	4	12	27	708	610331.022619
Raungreinar	7	4	30-37 ára	24	False	800.533333333	0.0	4	12	27	708	640432.350881
Raungreinar	8	4	30-37 ára	24	True	768.512	32.0213333333	4	12	27	708	640332.34324
Raungreinar	8	4	30-37 ára	24	False	800.533333333	0.0	4	12	27	708	671938.809966
Stærðfræði	5	4	30 ára-	24	True	729.6	30.4	4	12	27	720	511140.740485
Stærðfræði	5	4	30 ára-	24	False	760.0	0.0	4	12	27	720	537061.196467
Stærðfræði	6	4	30 ára-	24	True	729.6	30.4	4	12	27	720	536179.992565
Stærðfræði	6	4	30 ára-	24	False	760.0	0.0	4	12	27	720	563396.413467
Stærðfræði	10	4	55-59 ára	23	True	729.6	30.4	4	12	27	667	707178.575171
Stærðfræði	10	4	55-59 ára	23	False	760.0	0.0	4	12	27	667	740260.302836
Stærðfræði	10	4	60 ára+	19	True	729.6	30.4	4	12	27	551	833411.483367
Stærðfræði	10	4	60 ára+	19	False	760.0	0.0	4	12	27	551	866493.211033
Stærðfræði	9	4	38-54 ára	24	True	729.6	30.4	4	12	27	696	643940.215637
Stærðfræði	9	4	38-54 ára	24	False	760.0	0.0	4	12	27	696	675446.63296
Stærðfræði	10	4	38-54 ára	24	True	729.6	30.4	4	12	27	696	675620.348121
Stærðfræði	10	4	38-54 ára	24	False	760.0	0.0	4	12	27	696	708702.075787
Stærðfræði	7	4	30-37 ára	24	True	729.6	30.4	4	12	27	708	573752.193337
Stærðfræði	7	4	30-37 ára	24	False	760.0	0.0	4	12	27	708	602329.403713
Stærðfræði	8	4	30-37 ára	24	True	729.6	30.4	4	12	27	708	601924.484939
Stærðfræði	8	4	30-37 ára	24	False	760.0	0.0	4	12	27	708	631930.624237
Félagsgreinar	5	4	30 ára-	24	True	744.96	31.04	4	12	27	720	524237.391929
Félagsgreinar	5	4	30 ára-	24	False	776.0	0.0	4	12	27	720	550703.54172
Félagsgreinar	6	4	30 ára-	24	True	744.96	31.04	4	12	27	720	549931.447337
Félagsgreinar	6	4	30 ára-	24	False	776.0	0.0	4	12	27	720	577720.84552
Félagsgreinar	10	4	55-59 ára	23	True	744.96	31.04	4	12	27	667	723893.553359
Félagsgreinar	10	4	55-59 ára	23	False	776.0	0.0	4	12	27	667	757671.738449
Félagsgreinar	10	4	60 ára+	19	True	744.96	31.04	4	12	27	551	850126.461556
Félagsgreinar	10	4	60 ára+	19	False	776.0	0.0	4	12	27	551	883904.646646
Félagsgreinar	9	4	38-54 ára	24	True	744.96	31.04	4	12	27	696	659859.247548
Félagsgreinar	9	4	38-54 ára	24	False	776.0	0.0	4	12	27	696	692028.957867
Félagsgreinar	10	4	38-54 ára	24	True	744.96	31.04	4	12	27	696	692335.32631
Félagsgreinar	10	4	38-54 ára	24	False	776.0	0.0	4	12	27	696	726113.5114
Félagsgreinar	7	4	30-37 ára	24	True	744.96	31.04	4	12	27	708	588191.204896
Félagsgreinar	7	4	30-37 ára	24	False	776.0	0.0	4	12	27	708	617370.040753
Félagsgreinar	8	4	30-37 ára	24	True	744.96	31.04	4	12	27	708	617085.481637
Félagsgreinar	8	4	30-37 ára	24	False	776.0	0.0	4	12	27	708	647723.32913
Íslenska	5	4	30 ára-	24	True	766.72	31.9466666667	4	12	28	720	542790.981473
Íslenska	5	4	30 ára-	24	False	798.666666667	0.0	4	12	28	720	570030.197496
Íslenska	6	4	30 ára-	24	True	766.72	31.9466666667	4	12	28	720	569412.674929
Íslenska	6	4	30 ára-	24	False	798.666666667	0.0	4	12	28	720	598013.790929
Íslenska	10	4	55-59 ára	23	True	766.72	31.9466666667	4	12	28	667	747573.105793
Íslenska	10	4	55-59 ára	23	False	798.666666667	0.0	4	12	28	667	782337.938901
Íslenska	10	4	60 ára+	19	True	766.72	31.9466666667	4	12	28	551	873806.01399
Íslenska	10	4	60 ára+	19	False	798.666666667	0.0	4	12	28	551	908570.847098
Íslenska	9	4	38-54 ára	24	True	766.72	31.9466666667	4	12	28	696	682411.209421
Íslenska	9	4	38-54 ára	24	False	798.666666667	0.0	4	12	28	696	715520.584818
Íslenska	10	4	38-54 ára	24	True	766.72	31.9466666667	4	12	28	696	716014.878744
Íslenska	10	4	38-54 ára	24	False	798.666666667	0.0	4	12	28	696	750779.711852
Íslenska	7	4	30-37 ára	24	True	766.72	31.9466666667	4	12	28	708	608646.47127
Íslenska	7	4	30-37 ára	24	False	798.666666667	0.0	4	12	28	708	638677.609893
Íslenska	8	4	30-37 ára	24	True	766.72	31.9466666667	4	12	28	708	638563.560292
Íslenska	8	4	30-37 ára	24	False	798.666666667	0.0	4	12	28	708	670096.327729
Tungumál	5	4	30 ára-	24	True	755.2	31.4666666667	4	12	28	720	532968.492891
Tungumál	5	4	30 ára-	24	False	786.666666667	0.0	4	12	28	720	559798.438556
Tungumál	6	4	30 ára-	24	True	755.2	31.4666666667	4	12	28	720	559099.083851
Tungumál	6	4	30 ára-	24	False	786.666666667	0.0	4	12	28	720	587270.466889
Tungumál	10	4	55-59 ára	23	True	755.2	31.4666666667	4	12	28	667	735036.872152
Tungumál	10	4	55-59 ára	23	False	786.666666667	0.0	4	12	28	667	769279.362191
Tungumál	10	4	60 ára+	19	True	755.2	31.4666666667	4	12	28	551	861269.780349
Tungumál	10	4	60 ára+	19	False	786.666666667	0.0	4	12	28	551	895512.270388
Tungumál	9	4	38-54 ára	24	True	755.2	31.4666666667	4	12	28	696	670471.935488
Tungumál	9	4	38-54 ára	24	False	786.666666667	0.0	4	12	28	696	703083.841138
Tungumál	10	4	38-54 ára	24	True	755.2	31.4666666667	4	12	28	696	703478.645103
Tungumál	10	4	38-54 ára	24	False	786.666666667	0.0	4	12	28	696	737721.135142
Tungumál	7	4	30-37 ára	24	True	755.2	31.4666666667	4	12	28	708	597817.212601
Tungumál	7	4	30-37 ára	24	False	786.666666667	0.0	4	12	28	708	627397.132113
Tungumál	8	4	30-37 ára	24	True	755.2	31.4666666667	4	12	28	708	627192.812769
Tungumál	8	4	30-37 ára	24	False	786.666666667	0.0	4	12	28	708	658251.799059
Raungreinar	5	4	30 ára-	24	True	788.864	32.8693333333	4	12	28	720	561671.987304
Raungreinar	5	4	30 ára-	24	False	821.733333333	0.0	4	12	28	720	589697.911902
Raungreinar	6	4	30 ára-	24	True	788.864	32.8693333333	4	12	28	720	589237.688891
Raungreinar	6	4	30 ára-	24	False	821.733333333	0.0	4	12	28	720	618664.847139
Raungreinar	10	4	55-59 ára	23	True	788.864	32.8693333333	4	12	28	667	771670.532682
Raungreinar	10	4	55-59 ára	23	False	821.733333333	0.0	4	12	28	667	807439.425244
Raungreinar	10	4	60 ára+	19	True	788.864	32.8693333333	4	12	28	551	897903.440879
Raungreinar	10	4	60 ára+	19	False	821.733333333	0.0	4	12	28	551	933672.333441
Raungreinar	9	4	38-54 ára	24	True	788.864	32.8693333333	4	12	28	696	705361.147092
Raungreinar	9	4	38-54 ára	24	False	821.733333333	0.0	4	12	28	696	739426.769892
Raungreinar	10	4	38-54 ára	24	True	788.864	32.8693333333	4	12	28	696	740112.305633
Raungreinar	10	4	38-54 ára	24	False	821.733333333	0.0	4	12	28	696	775881.198195
Raungreinar	7	4	30-37 ára	24	True	788.864	32.8693333333	4	12	28	708	629462.712933
Raungreinar	7	4	30-37 ára	24	False	821.733333333	0.0	4	12	28	708	660361.194959
Raungreinar	8	4	30-37 ára	24	True	788.864	32.8693333333	4	12	28	708	660420.663864
Raungreinar	8	4	30-37 ára	24	False	821.733333333	0.0	4	12	28	708	692864.14395
Stærðfræði	5	4	30 ára-	24	True	739.84	30.8266666667	4	12	28	720	519871.841447
Stærðfræði	5	4	30 ára-	24	False	770.666666667	0.0	4	12	28	720	546156.093302
Stærðfræði	6	4	30 ára-	24	True	739.84	30.8266666667	4	12	28	720	545347.629079
Stærðfræði	6	4	30 ára-	24	False	770.666666667	0.0	4	12	28	720	572946.034836
Stærðfræði	10	4	55-59 ára	23	True	739.84	30.8266666667	4	12	28	667	718321.893963
Stærðfræði	10	4	55-59 ára	23	False	770.666666667	0.0	4	12	28	667	751867.926578
Stærðfræði	10	4	60 ára+	19	True	739.84	30.8266666667	4	12	28	551	844554.80216
Stærðfræði	10	4	60 ára+	19	False	770.666666667	0.0	4	12	28	551	878100.834775
Stærðfræði	9	4	38-54 ára	24	True	739.84	30.8266666667	4	12	28	696	654552.903578
Stærðfræði	9	4	38-54 ára	24	False	770.666666667	0.0	4	12	28	696	686501.516231
Stærðfræði	10	4	38-54 ára	24	True	739.84	30.8266666667	4	12	28	696	686763.666914
Stærðfræði	10	4	38-54 ára	24	False	770.666666667	0.0	4	12	28	696	720309.699529
Stærðfræði	7	4	30-37 ára	24	True	739.84	30.8266666667	4	12	28	708	583378.201043
Stærðfræði	7	4	30-37 ára	24	False	770.666666667	0.0	4	12	28	708	612356.495073
Stærðfræði	8	4	30-37 ára	24	True	739.84	30.8266666667	4	12	28	708	612031.816071
Stærðfræði	8	4	30-37 ára	24	False	770.666666667	0.0	4	12	28	708	642459.094166
Félagsgreinar	5	4	30 ára-	24	True	755.2	31.4666666667	4	12	28	720	532968.492891
Félagsgreinar	5	4	30 ára-	24	False	786.666666667	0.0	4	12	28	720	559798.438556
Félagsgreinar	6	4	30 ára-	24	True	755.2	31.4666666667	4	12	28	720	559099.083851
Félagsgreinar	6	4	30 ára-	24	False	786.666666667	0.0	4	12	28	720	587270.466889
Félagsgreinar	10	4	55-59 ára	23	True	755.2	31.4666666667	4	12	28	667	735036.872152
Félagsgreinar	10	4	55-59 ára	23	False	786.666666667	0.0	4	12	28	667	769279.362191
Félagsgreinar	10	4	60 ára+	19	True	755.2	31.4666666667	4	12	28	551	861269.780349
Félagsgreinar	10	4	60 ára+	19	False	786.666666667	0.0	4	12	28	551	895512.270388
Félagsgreinar	9	4	38-54 ára	24	True	755.2	31.4666666667	4	12	28	696	670471.935488
Félagsgreinar	9	4	38-54 ára	24	False	786.666666667	0.0	4	12	28	696	703083.841138
Félagsgreinar	10	4	38-54 ára	24	True	755.2	31.4666666667	4	12	28	696	703478.645103
Félagsgreinar	10	4	38-54 ára	24	False	786.666666667	0.0	4	12	28	696	737721.135142
Félagsgreinar	7	4	30-37 ára	24	True	755.2	31.4666666667	4	12	28	708	597817.212601
Félagsgreinar	7	4	30-37 ára	24	False	786.666666667	0.0	4	12	28	708	627397.132113
Félagsgreinar	8	4	30-37 ára	24	True	755.2	31.4666666667	4	12	28	708	627192.812769
Félagsgreinar	8	4	30-37 ára	24	False	786.666666667	0.0	4	12	28	708	658251.799059
Íslenska	5	4	30 ára-	24	True	779.008	32.4586666667	4	12	29	720	553268.302628
Íslenska	5	4	30 ára-	24	False	811.466666667	0.0	4	12	29	720	580944.073698
Íslenska	6	4	30 ára-	24	True	779.008	32.4586666667	4	12	29	720	580413.838746
Íslenska	6	4	30 ára-	24	False	811.466666667	0.0	4	12	29	720	609473.336572
Íslenska	10	4	55-59 ára	23	True	779.008	32.4586666667	4	12	29	667	760945.088344
Íslenska	10	4	55-59 ára	23	False	811.466666667	0.0	4	12	29	667	796267.087392
Íslenska	10	4	60 ára+	19	True	779.008	32.4586666667	4	12	29	551	887177.996541
Íslenska	10	4	60 ára+	19	False	811.466666667	0.0	4	12	29	551	922499.995589
Íslenska	9	4	38-54 ára	24	True	779.008	32.4586666667	4	12	29	696	695146.434949
Íslenska	9	4	38-54 ára	24	False	811.466666667	0.0	4	12	29	696	728786.444743
Íslenska	10	4	38-54 ára	24	True	779.008	32.4586666667	4	12	29	696	729386.861295
Íslenska	10	4	38-54 ára	24	False	811.466666667	0.0	4	12	29	696	764708.860343
Íslenska	7	4	30-37 ára	24	True	779.008	32.4586666667	4	12	29	708	620197.680517
Íslenska	7	4	30-37 ára	24	False	811.466666667	0.0	4	12	29	708	650710.119525
Íslenska	8	4	30-37 ára	24	True	779.008	32.4586666667	4	12	29	708	650692.35765
Íslenska	8	4	30-37 ára	24	False	811.466666667	0.0	4	12	29	708	682730.491644
Tungumál	5	4	30 ára-	24	True	767.488	31.9786666667	4	12	29	720	543445.814045
Tungumál	5	4	30 ára-	24	False	799.466666667	0.0	4	12	29	720	570712.314758
Tungumál	6	4	30 ára-	24	True	767.488	31.9786666667	4	12	29	720	570100.247668
Tungumál	6	4	30 ára-	24	False	799.466666667	0.0	4	12	29	720	598730.012532
Tungumál	10	4	55-59 ára	23	True	767.488	31.9786666667	4	12	29	667	748408.854703
Tungumál	10	4	55-59 ára	23	False	799.466666667	0.0	4	12	29	667	783208.510682
Tungumál	10	4	60 ára+	19	True	767.488	31.9786666667	4	12	29	551	874641.7629
Tungumál	10	4	60 ára+	19	False	799.466666667	0.0	4	12	29	551	909441.418879
Tungumál	9	4	38-54 ára	24	True	767.488	31.9786666667	4	12	29	696	683207.161016
Tungumál	9	4	38-54 ára	24	False	799.466666667	0.0	4	12	29	696	716349.701063
Tungumál	10	4	38-54 ára	24	True	767.488	31.9786666667	4	12	29	696	716850.627654
Tungumál	10	4	38-54 ára	24	False	799.466666667	0.0	4	12	29	696	751650.283633
Tungumál	7	4	30-37 ára	24	True	767.488	31.9786666667	4	12	29	708	609368.421848
Tungumál	7	4	30-37 ára	24	False	799.466666667	0.0	4	12	29	708	639429.641745
Tungumál	8	4	30-37 ára	24	True	767.488	31.9786666667	4	12	29	708	639321.610127
Tungumál	8	4	30-37 ára	24	False	799.466666667	0.0	4	12	29	708	670885.962974
Raungreinar	5	4	30 ára-	24	True	809.216	33.7173333333	4	12	29	720	579025.050466
Raungreinar	5	4	30 ára-	24	False	842.933333333	0.0	4	12	29	720	607774.019363
Raungreinar	6	4	30 ára-	24	True	809.216	33.7173333333	4	12	29	720	607458.366463
Raungreinar	6	4	30 ára-	24	False	842.933333333	0.0	4	12	29	720	637644.71961
Raungreinar	10	4	55-59 ára	23	True	809.216	33.7173333333	4	12	29	667	793817.878782
Raungreinar	10	4	55-59 ára	23	False	842.933333333	0.0	4	12	29	667	830509.577432
Raungreinar	10	4	60 ára+	19	True	809.216	33.7173333333	4	12	29	551	920050.786979
Raungreinar	10	4	60 ára+	19	False	842.933333333	0.0	4	12	29	551	956742.485628
Raungreinar	9	4	38-54 ára	24	True	809.216	33.7173333333	4	12	29	696	726453.864373
Raungreinar	9	4	38-54 ára	24	False	842.933333333	0.0	4	12	29	696	761398.350393
Raungreinar	10	4	38-54 ára	24	True	809.216	33.7173333333	4	12	29	696	762259.651733
Raungreinar	10	4	38-54 ára	24	False	842.933333333	0.0	4	12	29	696	798951.350382
Raungreinar	7	4	30-37 ára	24	True	809.216	33.7173333333	4	12	29	708	648594.403248
Raungreinar	7	4	30-37 ára	24	False	842.933333333	0.0	4	12	29	708	680290.039037
Raungreinar	8	4	30-37 ára	24	True	809.216	33.7173333333	4	12	29	708	680508.984489
Raungreinar	8	4	30-37 ára	24	False	842.933333333	0.0	4	12	29	708	713789.477934
Stærðfræði	5	4	30 ára-	24	True	752.128	31.3386666667	4	12	29	720	530349.162602
Stærðfræði	5	4	30 ára-	24	False	783.466666667	0.0	4	12	29	720	557069.969505
Stærðfræði	6	4	30 ára-	24	True	752.128	31.3386666667	4	12	29	720	556348.792896
Stærðfræði	6	4	30 ára-	24	False	783.466666667	0.0	4	12	29	720	584405.580478
Stærðfræði	10	4	55-59 ára	23	True	752.128	31.3386666667	4	12	29	667	731693.876514
Stærðfræði	10	4	55-59 ára	23	False	783.466666667	0.0	4	12	29	667	765797.075069
Stærðfræði	10	4	60 ára+	19	True	752.128	31.3386666667	4	12	29	551	857926.784711
Stærðfræði	10	4	60 ára+	19	False	783.466666667	0.0	4	12	29	551	892029.983265
Stærðfræði	9	4	38-54 ára	24	True	752.128	31.3386666667	4	12	29	696	667288.129106
Stærðfræði	9	4	38-54 ára	24	False	783.466666667	0.0	4	12	29	696	699767.376156
Stærðfræði	10	4	38-54 ára	24	True	752.128	31.3386666667	4	12	29	696	700135.649465
Stærðfræði	10	4	38-54 ára	24	False	783.466666667	0.0	4	12	29	696	734238.84802
Stærðfræði	7	4	30-37 ára	24	True	752.128	31.3386666667	4	12	29	708	594929.41029
Stærðfræði	7	4	30-37 ára	24	False	783.466666667	0.0	4	12	29	708	624389.004705
Stærðfræði	8	4	30-37 ára	24	True	752.128	31.3386666667	4	12	29	708	624160.613429
Stærðfræði	8	4	30-37 ára	24	False	783.466666667	0.0	4	12	29	708	655093.25808
Félagsgreinar	5	4	30 ára-	24	True	767.488	31.9786666667	4	12	29	720	543445.814045
Félagsgreinar	5	4	30 ára-	24	False	799.466666667	0.0	4	12	29	720	570712.314758
Félagsgreinar	6	4	30 ára-	24	True	767.488	31.9786666667	4	12	29	720	570100.247668
Félagsgreinar	6	4	30 ára-	24	False	799.466666667	0.0	4	12	29	720	598730.012532
Félagsgreinar	10	4	55-59 ára	23	True	767.488	31.9786666667	4	12	29	667	748408.854703
Félagsgreinar	10	4	55-59 ára	23	False	799.466666667	0.0	4	12	29	667	783208.510682
Félagsgreinar	10	4	60 ára+	19	True	767.488	31.9786666667	4	12	29	551	874641.7629
Félagsgreinar	10	4	60 ára+	19	False	799.466666667	0.0	4	12	29	551	909441.418879
Félagsgreinar	9	4	38-54 ára	24	True	767.488	31.9786666667	4	12	29	696	683207.161016
Félagsgreinar	9	4	38-54 ára	24	False	799.466666667	0.0	4	12	29	696	716349.701063
Félagsgreinar	10	4	38-54 ára	24	True	767.488	31.9786666667	4	12	29	696	716850.627654
Félagsgreinar	10	4	38-54 ára	24	False	799.466666667	0.0	4	12	29	696	751650.283633
Félagsgreinar	7	4	30-37 ára	24	True	767.488	31.9786666667	4	12	29	708	609368.421848
Félagsgreinar	7	4	30-37 ára	24	False	799.466666667	0.0	4	12	29	708	639429.641745
Félagsgreinar	8	4	30-37 ára	24	True	767.488	31.9786666667	4	12	29	708	639321.610127
Félagsgreinar	8	4	30-37 ára	24	False	799.466666667	0.0	4	12	29	708	670885.962974
Íslenska	5	4	30 ára-	24	True	791.296	32.9706666667	4	12	30	720	563745.623782
Íslenska	5	4	30 ára-	24	False	824.266666667	0.0	4	12	30	720	591857.949901
Íslenska	6	4	30 ára-	24	True	791.296	32.9706666667	4	12	30	720	591415.002563
Íslenska	6	4	30 ára-	24	False	824.266666667	0.0	4	12	30	720	620932.882214
